Category,Country_Province_FSA,Profile of FSA,characteristic_level_1,characteristic_level_2,characteristic_level_3,characteristic_level_4,characteristic_level_5,characteristic_level_6,counts
Industry divisions,Can,  Occupations in social sciences and related fields,Males - All occupations (Major groups) (24) (25),  Occupations in social sciences and related fields,,,,,122645.0
Industry divisions,Can,  Occupations in religion,Males - All occupations (Major groups) (24) (25),  Occupations in religion,,,,,25865.0
Industry divisions,Can,  Teaching and related occupations,Males - All occupations (Major groups) (24) (25),  Teaching and related occupations,,,,,224730.0
Industry divisions,Can,  Occupations in medicine and health,Males - All occupations (Major groups) (24) (25),  Occupations in medicine and health,,,,,151490.0
Industry divisions,Can,"  Artistic, literary, recreational and related occs.",Males - All occupations (Major groups) (24) (25),"  Artistic, literary, recreational and related occs.",,,,,136800.0
Industry divisions,Can,  Clerical and related occupations,Males - All occupations (Major groups) (24) (25),  Clerical and related occupations,,,,,556395.0
Industry divisions,Can,  Sales occupations,Males - All occupations (Major groups) (24) (25),  Sales occupations,,,,,707085.0
Industry divisions,Can,  Service occupations,Males - All occupations (Major groups) (24) (25),  Service occupations,,,,,795030.0
Industry divisions,Can,"  Farming, horticultural and animal husbandry occs.",Males - All occupations (Major groups) (24) (25),"  Farming, horticultural and animal husbandry occs.",,,,,342310.0
Industry divisions,Can,"  Fishing, trapping and related occupations",Males - All occupations (Major groups) (24) (25),"  Fishing, trapping and related occupations",,,,,42730.0
Industry divisions,Can,  Forestry and logging occupations,Males - All occupations (Major groups) (24) (25),  Forestry and logging occupations,,,,,75330.0
Industry divisions,Can,  Mining & quarrying incl. oil & gas field occs.,Males - All occupations (Major groups) (24) (25),  Mining & quarrying incl. oil & gas field occs.,,,,,62835.0
Industry divisions,Can,  Processing occupations,Males - All occupations (Major groups) (24) (25),  Processing occupations,,,,,304500.0
Industry divisions,Can,  Machining and related occupations,Males - All occupations (Major groups) (24) (25),  Machining and related occupations,,,,,249430.0
Industry divisions,Can,"  Product fabricating, assembling & repairing occs.",Males - All occupations (Major groups) (24) (25),"  Product fabricating, assembling & repairing occs.",,,,,690050.0
Industry divisions,Can,  Construction trades occupations,Males - All occupations (Major groups) (24) (25),  Construction trades occupations,,,,,820525.0
Industry divisions,Can,  Transport equipment operating occupations,Males - All occupations (Major groups) (24) (25),  Transport equipment operating occupations,,,,,461760.0
Industry divisions,Can,"  Material handling and related occupations, n.e.c.",Males - All occupations (Major groups) (24) (25),"  Material handling and related occupations, n.e.c.",,,,,173280.0
Industry divisions,Can,  Other crafts and equipment operating occupations,Males - All occupations (Major groups) (24) (25),  Other crafts and equipment operating occupations,,,,,117890.0
Industry divisions,Can,  Occupations not elsewhere classified,Males - All occupations (Major groups) (24) (25),  Occupations not elsewhere classified,,,,,234075.0
Industry divisions,Can,Females - All occupations (Major groups) (24) (25),Females - All occupations (Major groups) (24) (25),,,,,,6380985.0
Industry divisions,Can,"  Managerial, administrative and related occupations",Females - All occupations (Major groups) (24) (25),"  Managerial, administrative and related occupations",,,,,653015.0
Industry divisions,Can,"  Occupations in nat. sciences, engineering and math.",Females - All occupations (Major groups) (24) (25),"  Occupations in nat. sciences, engineering and math.",,,,,114185.0
Industry divisions,Can,  Occupations in social sciences and related fields,Females - All occupations (Major groups) (24) (25),  Occupations in social sciences and related fields,,,,,193715.0
Industry divisions,Can,  Occupations in religion,Females - All occupations (Major groups) (24) (25),  Occupations in religion,,,,,7830.0
Industry divisions,Can,  Teaching and related occupations,Females - All occupations (Major groups) (24) (25),  Teaching and related occupations,,,,,401790.0
Industry divisions,Can,  Occupations in medicine and health,Females - All occupations (Major groups) (24) (25),  Occupations in medicine and health,,,,,575845.0
Industry divisions,Can,"  Artistic, literary, recreational and related occs.",Females - All occupations (Major groups) (24) (25),"  Artistic, literary, recreational and related occs.",,,,,108705.0
Industry divisions,Can,  Clerical and related occupations,Females - All occupations (Major groups) (24) (25),  Clerical and related occupations,,,,,2016665.0
Industry divisions,Can,  Sales occupations,Females - All occupations (Major groups) (24) (25),  Sales occupations,,,,,601620.0
Industry divisions,Can,  Service occupations,Females - All occupations (Major groups) (24) (25),  Service occupations,,,,,1023345.0
Industry divisions,Can,"  Farming, horticultural and animal husbandry occs.",Females - All occupations (Major groups) (24) (25),"  Farming, horticultural and animal husbandry occs.",,,,,132050.0
Industry divisions,Can,"  Fishing, trapping and related occupations",Females - All occupations (Major groups) (24) (25),"  Fishing, trapping and related occupations",,,,,6585.0
Industry divisions,Can,  Forestry and logging occupations,Females - All occupations (Major groups) (24) (25),  Forestry and logging occupations,,,,,6765.0
Industry divisions,Can,  Mining & quarrying incl. oil & gas field occs.,Females - All occupations (Major groups) (24) (25),  Mining & quarrying incl. oil & gas field occs.,,,,,1715.0
Industry divisions,Can,  Processing occupations,Females - All occupations (Major groups) (24) (25),  Processing occupations,,,,,106170.0
Industry divisions,Can,  Machining and related occupations,Females - All occupations (Major groups) (24) (25),  Machining and related occupations,,,,,16755.0
Industry divisions,Can,"  Product fabricating, assembling & repairing occs.",Females - All occupations (Major groups) (24) (25),"  Product fabricating, assembling & repairing occs.",,,,,198930.0
Industry divisions,Can,  Construction trades occupations,Females - All occupations (Major groups) (24) (25),  Construction trades occupations,,,,,22815.0
Industry divisions,Can,  Transport equipment operating occupations,Females - All occupations (Major groups) (24) (25),  Transport equipment operating occupations,,,,,46805.0
Industry divisions,Can,"  Material handling and related occupations, n.e.c.",Females - All occupations (Major groups) (24) (25),"  Material handling and related occupations, n.e.c.",,,,,52375.0
Industry divisions,Can,  Other crafts and equipment operating occupations,Females - All occupations (Major groups) (24) (25),  Other crafts and equipment operating occupations,,,,,35260.0
Industry divisions,Can,  Occupations not elsewhere classified,Females - All occupations (Major groups) (24) (25),  Occupations not elsewhere classified,,,,,58035.0
Industry divisions,Can,Males - All classes of worker (25),Males - All classes of worker (25),,,,,,7839245.0
Industry divisions,Can,  Paid-workers,Males - All classes of worker (25),  Paid-workers,,,,,7168070.0
Industry divisions,Can,Employees,Employees,,,,,,6805840.0
Industry divisions,Can,Self-employed (incorporated),Self-employed (incorporated),,,,,,362235.0
Industry divisions,Can,Self-employed (unincorporated),Self-employed (unincorporated),,,,,,651950.0
Industry divisions,Can,Unpaid family workers,Unpaid family workers,,,,,,19220.0
Industry divisions,Can,Females - All classes of worker (25),Females - All classes of worker (25),,,,,,6380985.0
Industry divisions,Can,  Paid-workers,Females - All classes of worker (25),  Paid-workers,,,,,6058525.0
Industry divisions,Can,  Employees,Females - All classes of worker (25),  Employees,,,,,5942585.0
Industry divisions,Can,  Self-employed (incorporated),Females - All classes of worker (25),  Self-employed (incorporated),,,,,115945.0
Industry divisions,Can,  Self-employed (unincorporated),Females - All classes of worker (25),  Self-employed (unincorporated),,,,,275635.0
Industry divisions,Can,  Unpaid family workers,Females - All classes of worker (25),  Unpaid family workers,,,,,46825.0
Industry divisions,Ont,  All industries (24) (25),Total labour force 15 years and over,  All industries (24) (25),,,,,5435845.0
Industry divisions,Ont,    Agricultural and related service industries,Total labour force 15 years and over,  All industries (24) (25),    Agricultural and related service industries,,,,139880.0
Industry divisions,Ont,    Fishing and trapping industries,Total labour force 15 years and over,  All industries (24) (25),    Fishing and trapping industries,,,,1965.0
Industry divisions,Ont,    Logging and forestry industries,Total labour force 15 years and over,  All industries (24) (25),    Logging and forestry industries,,,,13970.0
Industry divisions,Ont,"    Mining (incl. milling), quarrying & oil well inds.",Total labour force 15 years and over,  All industries (24) (25),"    Mining (incl. milling), quarrying & oil well inds.",,,,34355.0
Industry divisions,Ont,    Manufacturing industries,Total labour force 15 years and over,  All industries (24) (25),    Manufacturing industries,,,,942995.0
Industry divisions,Ont,    Construction industries,Total labour force 15 years and over,  All industries (24) (25),    Construction industries,,,,358895.0
Industry divisions,Ont,    Transportation and storage industries,Total labour force 15 years and over,  All industries (24) (25),    Transportation and storage industries,,,,187825.0
Industry divisions,Ont,    Communication and other utility industries,Total labour force 15 years and over,  All industries (24) (25),    Communication and other utility industries,,,,188630.0
Industry divisions,Ont,    Wholesale trade industries,Total labour force 15 years and over,  All industries (24) (25),    Wholesale trade industries,,,,233910.0
Industry divisions,Ont,    Retail trade industries,Total labour force 15 years and over,  All industries (24) (25),    Retail trade industries,,,,700925.0
Industry divisions,Ont,    Finance and insurance industries,Total labour force 15 years and over,  All industries (24) (25),    Finance and insurance industries,,,,253135.0
Industry divisions,Ont,    Real estate operator and insurance agent inds.,Total labour force 15 years and over,  All industries (24) (25),    Real estate operator and insurance agent inds.,,,,100095.0
Industry divisions,Ont,    Business service industries,Total labour force 15 years and over,  All industries (24) (25),    Business service industries,,,,367200.0
Industry divisions,Ont,    Government service industries,Total labour force 15 years and over,  All industries (24) (25),    Government service industries,,,,411450.0
Industry divisions,Ont,    Educational service industries,Total labour force 15 years and over,  All industries (24) (25),    Educational service industries,,,,365230.0
Industry divisions,Ont,    Health and social service industries,Total labour force 15 years and over,  All industries (24) (25),    Health and social service industries,,,,457115.0
Industry divisions,Ont,"    Accommodation, food and beverage service inds.",Total labour force 15 years and over,  All industries (24) (25),"    Accommodation, food and beverage service inds.",,,,322955.0
Industry divisions,Ont,    Other service industries,Total labour force 15 years and over,  All industries (24) (25),    Other service industries,,,,355310.0
Industry divisions,Ont,Males - All occupations (Major groups) (24) (25),Males - All occupations (Major groups) (24) (25),,,,,,2953310.0
Industry divisions,Ont,"  Managerial, administrative and related occupations",Males - All occupations (Major groups) (24) (25),"  Managerial, administrative and related occupations",,,,,456355.0
Industry divisions,Ont,"  Occupations in nat. sciences, engineering and math.",Males - All occupations (Major groups) (24) (25),"  Occupations in nat. sciences, engineering and math.",,,,,192020.0
Industry divisions,Ont,  Occupations in social sciences and related fields,Males - All occupations (Major groups) (24) (25),  Occupations in social sciences and related fields,,,,,48935.0
Industry divisions,Ont,  Occupations in religion,Males - All occupations (Major groups) (24) (25),  Occupations in religion,,,,,8995.0
Industry divisions,Ont,  Teaching and related occupations,Males - All occupations (Major groups) (24) (25),  Teaching and related occupations,,,,,83110.0
Industry divisions,Ont,  Occupations in medicine and health,Males - All occupations (Major groups) (24) (25),  Occupations in medicine and health,,,,,52255.0
Industry divisions,Ont,"  Artistic, literary, recreational and related occs.",Males - All occupations (Major groups) (24) (25),"  Artistic, literary, recreational and related occs.",,,,,50350.0
Industry divisions,Ont,  Clerical and related occupations,Males - All occupations (Major groups) (24) (25),  Clerical and related occupations,,,,,240595.0
Industry divisions,Ont,  Sales occupations,Males - All occupations (Major groups) (24) (25),  Sales occupations,,,,,261495.0
Industry divisions,Ont,  Service occupations,Males - All occupations (Major groups) (24) (25),  Service occupations,,,,,284545.0
Industry divisions,Ont,"  Farming, horticultural and animal husbandry occs.",Males - All occupations (Major groups) (24) (25),"  Farming, horticultural and animal husbandry occs.",,,,,94645.0
Industry divisions,Ont,"  Fishing, trapping and related occupations",Males - All occupations (Major groups) (24) (25),"  Fishing, trapping and related occupations",,,,,1300.0
Industry divisions,Ont,  Forestry and logging occupations,Males - All occupations (Major groups) (24) (25),  Forestry and logging occupations,,,,,9935.0
Industry divisions,Ont,  Mining & quarrying incl. oil & gas field occs.,Males - All occupations (Major groups) (24) (25),  Mining & quarrying incl. oil & gas field occs.,,,,,15310.0
Industry divisions,Ont,  Processing occupations,Males - All occupations (Major groups) (24) (25),  Processing occupations,,,,,89515.0
Industry divisions,Ont,  Machining and related occupations,Males - All occupations (Major groups) (24) (25),  Machining and related occupations,,,,,111555.0
Industry divisions,Ont,"  Product fabricating, assembling & repairing occs.",Males - All occupations (Major groups) (24) (25),"  Product fabricating, assembling & repairing occs.",,,,,269825.0
Industry divisions,Ont,  Construction trades occupations,Males - All occupations (Major groups) (24) (25),  Construction trades occupations,,,,,288705.0
Industry divisions,Ont,  Transport equipment operating occupations,Males - All occupations (Major groups) (24) (25),  Transport equipment operating occupations,,,,,158855.0
Industry divisions,Ont,"  Material handling and related occupations, n.e.c.",Males - All occupations (Major groups) (24) (25),"  Material handling and related occupations, n.e.c.",,,,,63485.0
Industry divisions,Ont,  Other crafts and equipment operating occupations,Males - All occupations (Major groups) (24) (25),  Other crafts and equipment operating occupations,,,,,44275.0
Industry divisions,Ont,  Occupations not elsewhere classified,Males - All occupations (Major groups) (24) (25),  Occupations not elsewhere classified,,,,,127245.0
Industry divisions,Ont,Females - All occupations (Major groups) (24) (25),Females - All occupations (Major groups) (24) (25),,,,,,2482540.0
Industry divisions,Ont,"  Managerial, administrative and related occupations",Females - All occupations (Major groups) (24) (25),"  Managerial, administrative and related occupations",,,,,295725.0
Industry divisions,Ont,"  Occupations in nat. sciences, engineering and math.",Females - All occupations (Major groups) (24) (25),"  Occupations in nat. sciences, engineering and math.",,,,,51420.0
Industry divisions,Ont,  Occupations in social sciences and related fields,Females - All occupations (Major groups) (24) (25),  Occupations in social sciences and related fields,,,,,80865.0
Industry divisions,Ont,  Occupations in religion,Females - All occupations (Major groups) (24) (25),  Occupations in religion,,,,,2515.0
Industry divisions,Ont,  Teaching and related occupations,Females - All occupations (Major groups) (24) (25),  Teaching and related occupations,,,,,154755.0
Industry divisions,Ont,  Occupations in medicine and health,Females - All occupations (Major groups) (24) (25),  Occupations in medicine and health,,,,,208230.0
Industry divisions,Ont,"  Artistic, literary, recreational and related occs.",Females - All occupations (Major groups) (24) (25),"  Artistic, literary, recreational and related occs.",,,,,43160.0
Industry divisions,Ont,  Clerical and related occupations,Females - All occupations (Major groups) (24) (25),  Clerical and related occupations,,,,,783265.0
Industry divisions,Ont,  Sales occupations,Females - All occupations (Major groups) (24) (25),  Sales occupations,,,,,236395.0
Industry divisions,Ont,  Service occupations,Females - All occupations (Major groups) (24) (25),  Service occupations,,,,,346780.0
Industry divisions,Ont,"  Farming, horticultural and animal husbandry occs.",Females - All occupations (Major groups) (24) (25),"  Farming, horticultural and animal husbandry occs.",,,,,37795.0
Industry divisions,Ont,"  Fishing, trapping and related occupations",Females - All occupations (Major groups) (24) (25),"  Fishing, trapping and related occupations",,,,,210.0
Industry divisions,Ont,  Forestry and logging occupations,Females - All occupations (Major groups) (24) (25),  Forestry and logging occupations,,,,,1525.0
Industry divisions,Ont,  Mining & quarrying incl. oil & gas field occs.,Females - All occupations (Major groups) (24) (25),  Mining & quarrying incl. oil & gas field occs.,,,,,345.0
Industry divisions,Ont,  Processing occupations,Females - All occupations (Major groups) (24) (25),  Processing occupations,,,,,32020.0
Industry divisions,Ont,  Machining and related occupations,Females - All occupations (Major groups) (24) (25),  Machining and related occupations,,,,,11095.0
Industry divisions,Ont,"  Product fabricating, assembling & repairing occs.",Females - All occupations (Major groups) (24) (25),"  Product fabricating, assembling & repairing occs.",,,,,85100.0
Industry divisions,Ont,  Construction trades occupations,Females - All occupations (Major groups) (24) (25),  Construction trades occupations,,,,,9110.0
Industry divisions,Ont,  Transport equipment operating occupations,Females - All occupations (Major groups) (24) (25),  Transport equipment operating occupations,,,,,23155.0
Industry divisions,Ont,"  Material handling and related occupations, n.e.c.",Females - All occupations (Major groups) (24) (25),"  Material handling and related occupations, n.e.c.",,,,,26470.0
Industry divisions,Ont,  Other crafts and equipment operating occupations,Females - All occupations (Major groups) (24) (25),  Other crafts and equipment operating occupations,,,,,14235.0
Industry divisions,Ont,  Occupations not elsewhere classified,Females - All occupations (Major groups) (24) (25),  Occupations not elsewhere classified,,,,,38360.0
Industry divisions,Ont,Males - All classes of worker (25),Males - All classes of worker (25),,,,,,2953310.0
Industry divisions,Ont,  Paid-workers,Males - All classes of worker (25),  Paid-workers,,,,,2724565.0
Industry divisions,Ont,Employees,Employees,,,,,,2597860.0
Industry divisions,Ont,Self-employed (incorporated),Self-employed (incorporated),,,,,,126710.0
Industry divisions,Ont,Self-employed (unincorporated),Self-employed (unincorporated),,,,,,223260.0
Industry divisions,Ont,Unpaid family workers,Unpaid family workers,,,,,,5485.0
Industry divisions,Ont,Females - All classes of worker (25),Females - All classes of worker (25),,,,,,2482535.0
Industry divisions,Ont,  Paid-workers,Females - All classes of worker (25),  Paid-workers,,,,,2367140.0
Industry divisions,Ont,  Employees,Females - All classes of worker (25),  Employees,,,,,2325845.0
Industry divisions,Ont,  Self-employed (incorporated),Females - All classes of worker (25),  Self-employed (incorporated),,,,,41300.0
Industry divisions,Ont,  Self-employed (unincorporated),Females - All classes of worker (25),  Self-employed (unincorporated),,,,,102820.0
Industry divisions,Ont,  Unpaid family workers,Females - All classes of worker (25),  Unpaid family workers,,,,,12575.0
Industry divisions,M1B,  All industries (24) (25),Total labour force 15 years and over,  All industries (24) (25),,,,,29690.0
Industry divisions,M1B,    Agricultural and related service industries,Total labour force 15 years and over,  All industries (24) (25),    Agricultural and related service industries,,,,55.0
Industry divisions,M1B,    Fishing and trapping industries,Total labour force 15 years and over,  All industries (24) (25),    Fishing and trapping industries,,,,0.0
Industry divisions,M1B,    Logging and forestry industries,Total labour force 15 years and over,  All industries (24) (25),    Logging and forestry industries,,,,15.0
Industry divisions,M1B,"    Mining (incl. milling), quarrying & oil well inds.",Total labour force 15 years and over,  All industries (24) (25),"    Mining (incl. milling), quarrying & oil well inds.",,,,55.0
Industry divisions,M1B,    Manufacturing industries,Total labour force 15 years and over,  All industries (24) (25),    Manufacturing industries,,,,6070.0
Industry divisions,M1B,    Construction industries,Total labour force 15 years and over,  All industries (24) (25),    Construction industries,,,,1270.0
Industry divisions,M1B,    Transportation and storage industries,Total labour force 15 years and over,  All industries (24) (25),    Transportation and storage industries,,,,1020.0
Industry divisions,M1B,    Communication and other utility industries,Total labour force 15 years and over,  All industries (24) (25),    Communication and other utility industries,,,,1125.0
Industry divisions,M1B,    Wholesale trade industries,Total labour force 15 years and over,  All industries (24) (25),    Wholesale trade industries,,,,1785.0
Industry divisions,M1B,    Retail trade industries,Total labour force 15 years and over,  All industries (24) (25),    Retail trade industries,,,,3800.0
Industry divisions,M1B,    Finance and insurance industries,Total labour force 15 years and over,  All industries (24) (25),    Finance and insurance industries,,,,2855.0
Industry divisions,M1B,    Real estate operator and insurance agent inds.,Total labour force 15 years and over,  All industries (24) (25),    Real estate operator and insurance agent inds.,,,,455.0
Industry divisions,M1B,    Business service industries,Total labour force 15 years and over,  All industries (24) (25),    Business service industries,,,,2525.0
Industry divisions,M1B,    Government service industries,Total labour force 15 years and over,  All industries (24) (25),    Government service industries,,,,1690.0
Industry divisions,M1B,    Educational service industries,Total labour force 15 years and over,  All industries (24) (25),    Educational service industries,,,,1170.0
Industry divisions,M1B,    Health and social service industries,Total labour force 15 years and over,  All industries (24) (25),    Health and social service industries,,,,2575.0
Industry divisions,M1B,"    Accommodation, food and beverage service inds.",Total labour force 15 years and over,  All industries (24) (25),"    Accommodation, food and beverage service inds.",,,,1520.0
Industry divisions,M1B,    Other service industries,Total labour force 15 years and over,  All industries (24) (25),    Other service industries,,,,1690.0
Industry divisions,M1B,Males - All occupations (Major groups) (24) (25),Males - All occupations (Major groups) (24) (25),,,,,,15305.0
Industry divisions,M1B,"  Managerial, administrative and related occupations",Males - All occupations (Major groups) (24) (25),"  Managerial, administrative and related occupations",,,,,2165.0
Industry divisions,M1B,"  Occupations in nat. sciences, engineering and math.",Males - All occupations (Major groups) (24) (25),"  Occupations in nat. sciences, engineering and math.",,,,,1125.0
Industry divisions,M1B,  Occupations in social sciences and related fields,Males - All occupations (Major groups) (24) (25),  Occupations in social sciences and related fields,,,,,115.0
Industry divisions,M1B,  Occupations in religion,Males - All occupations (Major groups) (24) (25),  Occupations in religion,,,,,10.0
Industry divisions,M1B,  Teaching and related occupations,Males - All occupations (Major groups) (24) (25),  Teaching and related occupations,,,,,260.0
Industry divisions,M1B,  Occupations in medicine and health,Males - All occupations (Major groups) (24) (25),  Occupations in medicine and health,,,,,210.0
Industry divisions,M1B,"  Artistic, literary, recreational and related occs.",Males - All occupations (Major groups) (24) (25),"  Artistic, literary, recreational and related occs.",,,,,220.0
Industry divisions,M1B,  Clerical and related occupations,Males - All occupations (Major groups) (24) (25),  Clerical and related occupations,,,,,2345.0
Industry divisions,M1B,  Sales occupations,Males - All occupations (Major groups) (24) (25),  Sales occupations,,,,,1295.0
Industry divisions,M1B,  Service occupations,Males - All occupations (Major groups) (24) (25),  Service occupations,,,,,1660.0
Industry divisions,M1B,"  Farming, horticultural and animal husbandry occs.",Males - All occupations (Major groups) (24) (25),"  Farming, horticultural and animal husbandry occs.",,,,,55.0
Industry divisions,M1B,"  Fishing, trapping and related occupations",Males - All occupations (Major groups) (24) (25),"  Fishing, trapping and related occupations",,,,,0.0
Industry divisions,M1B,  Forestry and logging occupations,Males - All occupations (Major groups) (24) (25),  Forestry and logging occupations,,,,,30.0
Industry divisions,M1B,  Mining & quarrying incl. oil & gas field occs.,Males - All occupations (Major groups) (24) (25),  Mining & quarrying incl. oil & gas field occs.,,,,,0.0
Industry divisions,M1B,  Processing occupations,Males - All occupations (Major groups) (24) (25),  Processing occupations,,,,,290.0
Industry divisions,M1B,  Machining and related occupations,Males - All occupations (Major groups) (24) (25),  Machining and related occupations,,,,,750.0
Industry divisions,M1B,"  Product fabricating, assembling & repairing occs.",Males - All occupations (Major groups) (24) (25),"  Product fabricating, assembling & repairing occs.",,,,,1615.0
Industry divisions,M1B,  Construction trades occupations,Males - All occupations (Major groups) (24) (25),  Construction trades occupations,,,,,920.0
Industry divisions,M1B,  Transport equipment operating occupations,Males - All occupations (Major groups) (24) (25),  Transport equipment operating occupations,,,,,770.0
Industry divisions,M1B,"  Material handling and related occupations, n.e.c.",Males - All occupations (Major groups) (24) (25),"  Material handling and related occupations, n.e.c.",,,,,450.0
Industry divisions,M1B,  Other crafts and equipment operating occupations,Males - All occupations (Major groups) (24) (25),  Other crafts and equipment operating occupations,,,,,370.0
Industry divisions,M1B,  Occupations not elsewhere classified,Males - All occupations (Major groups) (24) (25),  Occupations not elsewhere classified,,,,,660.0
Industry divisions,M1B,Females - All occupations (Major groups) (24) (25),Females - All occupations (Major groups) (24) (25),,,,,,14385.0
Industry divisions,M1B,"  Managerial, administrative and related occupations",Females - All occupations (Major groups) (24) (25),"  Managerial, administrative and related occupations",,,,,1810.0
Industry divisions,M1B,"  Occupations in nat. sciences, engineering and math.",Females - All occupations (Major groups) (24) (25),"  Occupations in nat. sciences, engineering and math.",,,,,345.0
Industry divisions,M1B,  Occupations in social sciences and related fields,Females - All occupations (Major groups) (24) (25),  Occupations in social sciences and related fields,,,,,275.0
Industry divisions,M1B,  Occupations in religion,Females - All occupations (Major groups) (24) (25),  Occupations in religion,,,,,10.0
Industry divisions,M1B,  Teaching and related occupations,Females - All occupations (Major groups) (24) (25),  Teaching and related occupations,,,,,400.0
Industry divisions,M1B,  Occupations in medicine and health,Females - All occupations (Major groups) (24) (25),  Occupations in medicine and health,,,,,1165.0
Industry divisions,M1B,"  Artistic, literary, recreational and related occs.",Females - All occupations (Major groups) (24) (25),"  Artistic, literary, recreational and related occs.",,,,,85.0
Industry divisions,M1B,  Clerical and related occupations,Females - All occupations (Major groups) (24) (25),  Clerical and related occupations,,,,,5970.0
Industry divisions,M1B,  Sales occupations,Females - All occupations (Major groups) (24) (25),  Sales occupations,,,,,1145.0
Industry divisions,M1B,  Service occupations,Females - All occupations (Major groups) (24) (25),  Service occupations,,,,,1390.0
Industry divisions,M1B,"  Farming, horticultural and animal husbandry occs.",Females - All occupations (Major groups) (24) (25),"  Farming, horticultural and animal husbandry occs.",,,,,10.0
Industry divisions,M1B,"  Fishing, trapping and related occupations",Females - All occupations (Major groups) (24) (25),"  Fishing, trapping and related occupations",,,,,0.0
Industry divisions,M1B,  Forestry and logging occupations,Females - All occupations (Major groups) (24) (25),  Forestry and logging occupations,,,,,0.0
Industry divisions,M1B,  Mining & quarrying incl. oil & gas field occs.,Females - All occupations (Major groups) (24) (25),  Mining & quarrying incl. oil & gas field occs.,,,,,0.0
Industry divisions,M1B,  Processing occupations,Females - All occupations (Major groups) (24) (25),  Processing occupations,,,,,170.0
Industry divisions,M1B,  Machining and related occupations,Females - All occupations (Major groups) (24) (25),  Machining and related occupations,,,,,35.0
Industry divisions,M1B,"  Product fabricating, assembling & repairing occs.",Females - All occupations (Major groups) (24) (25),"  Product fabricating, assembling & repairing occs.",,,,,745.0
Industry divisions,M1B,  Construction trades occupations,Females - All occupations (Major groups) (24) (25),  Construction trades occupations,,,,,85.0
Industry divisions,M1B,  Transport equipment operating occupations,Females - All occupations (Major groups) (24) (25),  Transport equipment operating occupations,,,,,105.0
Industry divisions,M1B,"  Material handling and related occupations, n.e.c.",Females - All occupations (Major groups) (24) (25),"  Material handling and related occupations, n.e.c.",,,,,300.0
Industry divisions,M1B,  Other crafts and equipment operating occupations,Females - All occupations (Major groups) (24) (25),  Other crafts and equipment operating occupations,,,,,120.0
Industry divisions,M1B,  Occupations not elsewhere classified,Females - All occupations (Major groups) (24) (25),  Occupations not elsewhere classified,,,,,215.0
