Geo Code,Category,Sub Category,Characteristic_level_1,Characteristic_level_2,Characteristic_level_3,Characteristic_level_4,Characteristic_level_5,Count
M1B,Total population by visible minority groups - 20% Sample Data,Total visible minority population,Chinese,,,,,5150
M1B,Total population by visible minority groups - 20% Sample Data,Total visible minority population,South Asian,,,,,18735
M1B,Total population by visible minority groups - 20% Sample Data,Total visible minority population,Black,,,,,12430
M1B,Total population by visible minority groups - 20% Sample Data,Total visible minority population,Filipino,,,,,5395
M1B,Total population by visible minority groups - 20% Sample Data,Total visible minority population,Latin American,,,,,600
M1B,Total population by visible minority groups - 20% Sample Data,Total visible minority population,Southeast Asian,,,,,570
M1B,Total population by visible minority groups - 20% Sample Data,Total visible minority population,Arab,,,,,395
M1B,Total population by visible minority groups - 20% Sample Data,Total visible minority population,West Asian,,,,,860
M1B,Total population by visible minority groups - 20% Sample Data,Total visible minority population,Korean,,,,,270
M1B,Total population by visible minority groups - 20% Sample Data,Total visible minority population,Japanese,,,,,70
M1B,Total population by visible minority groups - 20% Sample Data,Total visible minority population,"Visible minority, n.i.e.",,,,,3355
M1B,Total population by visible minority groups - 20% Sample Data,Total visible minority population,Multiple visible minorities,,,,,850
M1B,Total population by visible minority groups - 20% Sample Data,All others,,,,,,12870
M1B,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,,,,,,,61565
M1B,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,Total Aboriginal identity population,,,,,,135
M1B,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,Total Aboriginal identity population,North American Indian single response,,,,,100
M1B,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,Total Aboriginal identity population,Métis single response,,,,,35
M1B,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,Total Aboriginal identity population,Inuit single response,,,,,0
M1B,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,Total Aboriginal identity population,Multiple Aboriginal responses,,,,,0
M1B,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,Total Aboriginal identity population,Aboriginal responses not included elsewhere,,,,,10
M1B,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,Total non-Aboriginal population,,,,,,61425
M1B,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,Total non-Aboriginal population,,,,,,61560
M1B,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,Total Aboriginal origins population,,,,,,370
M1B,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,Total Aboriginal origins population,North American Indian single origin,,,,,20
M1B,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,Total Aboriginal origins population,North American Indian and non-Aboriginal origins,,,,,225
M1B,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,Total Aboriginal origins population,Métis single origin,,,,,0
M1B,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,Total Aboriginal origins population,Métis and non-Aboriginal origins,,,,,95
M1B,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,Total Aboriginal origins population,Inuit single origin,,,,,0
M1B,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,Total Aboriginal origins population,Inuit and non-Aboriginal origins,,,,,10
M1B,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,Total Aboriginal origins population,Other Aboriginal multiple origins,,,,,10
M1B,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,Total non-Aboriginal population,,,,,,61195
M1B,Total population 15 years and over by labour force activity - 20% Sample Data,,,,,,,47375
M1B,Total population 15 years and over by labour force activity - 20% Sample Data,In the labour force,,,,,,33485
M1B,Total population 15 years and over by labour force activity - 20% Sample Data,In the labour force,Employed,,,,,31160
M1B,Total population 15 years and over by labour force activity - 20% Sample Data,In the labour force,Unemployed,,,,,2320
M1B,Total population 15 years and over by labour force activity - 20% Sample Data,Not in the labour force,,,,,,13895
M1C,Total population by visible minority groups - 20% Sample Data,,,,,,,34780
M1C,Total population by visible minority groups - 20% Sample Data,Total visible minority population,,,,,,13875
M1C,Total population by visible minority groups - 20% Sample Data,Total visible minority population,Chinese,,,,,2000
M1C,Total population by visible minority groups - 20% Sample Data,Total visible minority population,South Asian,,,,,5365
M1C,Total population by visible minority groups - 20% Sample Data,Total visible minority population,Black,,,,,3105
M1C,Total population by visible minority groups - 20% Sample Data,Total visible minority population,Filipino,,,,,1105
M1C,Total population by visible minority groups - 20% Sample Data,Total visible minority population,Latin American,,,,,235
M1C,Total population by visible minority groups - 20% Sample Data,Total visible minority population,Southeast Asian,,,,,245
M1C,Total population by visible minority groups - 20% Sample Data,Total visible minority population,Arab,,,,,55
M1C,Total population by visible minority groups - 20% Sample Data,Total visible minority population,West Asian,,,,,180
M1C,Total population by visible minority groups - 20% Sample Data,Total visible minority population,Korean,,,,,220
M1C,Total population by visible minority groups - 20% Sample Data,Total visible minority population,Japanese,,,,,295
M1C,Total population by visible minority groups - 20% Sample Data,Total visible minority population,"Visible minority, n.i.e.",,,,,785
M1C,Total population by visible minority groups - 20% Sample Data,Total visible minority population,Multiple visible minorities,,,,,295
M1C,Total population by visible minority groups - 20% Sample Data,All others,,,,,,20910
M1C,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,,,,,,,34780
M1C,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,Total Aboriginal identity population,,,,,,100
M1C,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,Total Aboriginal identity population,North American Indian single response,,,,,75
M1C,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,Total Aboriginal identity population,Métis single response,,,,,25
M1C,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,Total Aboriginal identity population,Inuit single response,,,,,0
M1C,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,Total Aboriginal identity population,Multiple Aboriginal responses,,,,,0
M1C,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,Total Aboriginal identity population,Aboriginal responses not included elsewhere,,,,,0
M1C,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,Total non-Aboriginal population,,,,,,34680
M1C,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,Total non-Aboriginal population,,,,,,34780
M1C,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,Total Aboriginal origins population,,,,,,360
M1C,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,Total Aboriginal origins population,North American Indian single origin,,,,,10
M1C,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,Total Aboriginal origins population,North American Indian and non-Aboriginal origins,,,,,290
M1C,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,Total Aboriginal origins population,Métis single origin,,,,,0
M1C,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,Total Aboriginal origins population,Métis and non-Aboriginal origins,,,,,65
M1C,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,Total Aboriginal origins population,Inuit single origin,,,,,0
M1C,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,Total Aboriginal origins population,Inuit and non-Aboriginal origins,,,,,0
M1C,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,Total Aboriginal origins population,Other Aboriginal multiple origins,,,,,0
M1C,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,Total non-Aboriginal population,,,,,,34420
M1C,Total population 15 years and over by labour force activity - 20% Sample Data,,,,,,,28035
M1C,Total population 15 years and over by labour force activity - 20% Sample Data,In the labour force,,,,,,20320
M1C,Total population 15 years and over by labour force activity - 20% Sample Data,In the labour force,Employed,,,,,19190
M1C,Total population 15 years and over by labour force activity - 20% Sample Data,In the labour force,Unemployed,,,,,1125
M1C,Total population 15 years and over by labour force activity - 20% Sample Data,Not in the labour force,,,,,,7720
M1G,Total population by visible minority groups - 20% Sample Data,,,,,,,30390
M1G,Total population by visible minority groups - 20% Sample Data,Total visible minority population,,,,,,18755
M1G,Total population by visible minority groups - 20% Sample Data,Total visible minority population,Chinese,,,,,1040
M1G,Total population by visible minority groups - 20% Sample Data,Total visible minority population,South Asian,,,,,9890
M1G,Total population by visible minority groups - 20% Sample Data,Total visible minority population,Black,,,,,3900
M1G,Total population by visible minority groups - 20% Sample Data,Total visible minority population,Filipino,,,,,1025
M1G,Total population by visible minority groups - 20% Sample Data,Total visible minority population,Latin American,,,,,275
M1G,Total population by visible minority groups - 20% Sample Data,Total visible minority population,Southeast Asian,,,,,165
M1G,Total population by visible minority groups - 20% Sample Data,Total visible minority population,Arab,,,,,235
M1G,Total population by visible minority groups - 20% Sample Data,Total visible minority population,West Asian,,,,,780
M1G,Total population by visible minority groups - 20% Sample Data,Total visible minority population,Korean,,,,,95
M1G,Total population by visible minority groups - 20% Sample Data,Total visible minority population,Japanese,,,,,170
M1G,Total population by visible minority groups - 20% Sample Data,Total visible minority population,"Visible minority, n.i.e.",,,,,920
M1G,Total population by visible minority groups - 20% Sample Data,Total visible minority population,Multiple visible minorities,,,,,265
M1G,Total population by visible minority groups - 20% Sample Data,All others,,,,,,11635
M1G,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,,,,,,,30390
M1G,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,Total Aboriginal identity population,,,,,,180
M1G,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,Total Aboriginal identity population,North American Indian single response,,,,,155
M1G,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,Total Aboriginal identity population,Métis single response,,,,,30
M1G,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,Total Aboriginal identity population,Inuit single response,,,,,0
M1G,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,Total Aboriginal identity population,Multiple Aboriginal responses,,,,,0
M1G,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,Total Aboriginal identity population,Aboriginal responses not included elsewhere,,,,,0
M1G,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,Total non-Aboriginal population,,,,,,30205
M1G,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,Total non-Aboriginal population,,,,,,30385
M1G,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,Total Aboriginal origins population,,,,,,305
M1G,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,Total Aboriginal origins population,North American Indian single origin,,,,,25
M1G,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,Total Aboriginal origins population,North American Indian and non-Aboriginal origins,,,,,260
M1G,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,Total Aboriginal origins population,Métis single origin,,,,,15
M1G,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,Total Aboriginal origins population,Métis and non-Aboriginal origins,,,,,10
M1G,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,Total Aboriginal origins population,Inuit single origin,,,,,0
M1G,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,Total Aboriginal origins population,Inuit and non-Aboriginal origins,,,,,0
M1G,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,Total Aboriginal origins population,Other Aboriginal multiple origins,,,,,0
M1G,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,Total non-Aboriginal population,,,,,,30080
M1G,Total population 15 years and over by labour force activity - 20% Sample Data,,,,,,,23545
M1G,Total population 15 years and over by labour force activity - 20% Sample Data,In the labour force,,,,,,14255
M1G,Total population 15 years and over by labour force activity - 20% Sample Data,In the labour force,Employed,,,,,12875
M1G,Total population 15 years and over by labour force activity - 20% Sample Data,In the labour force,Unemployed,,,,,1370
M1G,Total population 15 years and over by labour force activity - 20% Sample Data,Not in the labour force,,,,,,9290
M1H,Total population by visible minority groups - 20% Sample Data,,,,,,,20935
M1H,Total population by visible minority groups - 20% Sample Data,Total visible minority population,,,,,,12115
M1H,Total population by visible minority groups - 20% Sample Data,Total visible minority population,Chinese,,,,,3385
M1H,Total population by visible minority groups - 20% Sample Data,Total visible minority population,South Asian,,,,,4760
M1H,Total population by visible minority groups - 20% Sample Data,Total visible minority population,Black,,,,,1245
M1H,Total population by visible minority groups - 20% Sample Data,Total visible minority population,Filipino,,,,,1125
M1H,Total population by visible minority groups - 20% Sample Data,Total visible minority population,Latin American,,,,,250
M1H,Total population by visible minority groups - 20% Sample Data,Total visible minority population,Southeast Asian,,,,,115
M1H,Total population by visible minority groups - 20% Sample Data,Total visible minority population,Arab,,,,,110
M1H,Total population by visible minority groups - 20% Sample Data,Total visible minority population,West Asian,,,,,425
M1H,Total population by visible minority groups - 20% Sample Data,Total visible minority population,Korean,,,,,180
M1H,Total population by visible minority groups - 20% Sample Data,Total visible minority population,Japanese,,,,,95
M1H,Total population by visible minority groups - 20% Sample Data,Total visible minority population,"Visible minority, n.i.e.",,,,,305
M1H,Total population by visible minority groups - 20% Sample Data,Total visible minority population,Multiple visible minorities,,,,,110
M1H,Total population by visible minority groups - 20% Sample Data,All others,,,,,,8820
M1H,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,,,,,,,20935
M1H,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,Total Aboriginal identity population,,,,,,65
M1H,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,Total Aboriginal identity population,North American Indian single response,,,,,35
M1H,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,Total Aboriginal identity population,Métis single response,,,,,15
M1H,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,Total Aboriginal identity population,Inuit single response,,,,,0
M1H,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,Total Aboriginal identity population,Multiple Aboriginal responses,,,,,0
M1H,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,Total Aboriginal identity population,Aboriginal responses not included elsewhere,,,,,10
M1H,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,Total non-Aboriginal population,,,,,,20870
M1H,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,Total non-Aboriginal population,,,,,,20940
M1H,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,Total Aboriginal origins population,,,,,,160
M1H,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,Total Aboriginal origins population,North American Indian single origin,,,,,0
M1H,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,Total Aboriginal origins population,North American Indian and non-Aboriginal origins,,,,,130
M1H,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,Total Aboriginal origins population,Métis single origin,,,,,0
M1H,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,Total Aboriginal origins population,Métis and non-Aboriginal origins,,,,,10
M1H,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,Total Aboriginal origins population,Inuit single origin,,,,,0
M1H,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,Total Aboriginal origins population,Inuit and non-Aboriginal origins,,,,,0
M1H,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,Total Aboriginal origins population,Other Aboriginal multiple origins,,,,,15
M1H,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,Total non-Aboriginal population,,,,,,20770
M1H,Total population 15 years and over by labour force activity - 20% Sample Data,,,,,,,16840
M1H,Total population 15 years and over by labour force activity - 20% Sample Data,In the labour force,,,,,,10505
M1H,Total population 15 years and over by labour force activity - 20% Sample Data,In the labour force,Employed,,,,,9750
M1H,Total population 15 years and over by labour force activity - 20% Sample Data,In the labour force,Unemployed,,,,,745
M1H,Total population 15 years and over by labour force activity - 20% Sample Data,Not in the labour force,,,,,,6335
M1J,Total population by visible minority groups - 20% Sample Data,,,,,,,36650
M1J,Total population by visible minority groups - 20% Sample Data,Total visible minority population,,,,,,21785
M1J,Total population by visible minority groups - 20% Sample Data,Total visible minority population,Chinese,,,,,1310
M1J,Total population by visible minority groups - 20% Sample Data,Total visible minority population,South Asian,,,,,9185
M1J,Total population by visible minority groups - 20% Sample Data,Total visible minority population,Black,,,,,5185
M1J,Total population by visible minority groups - 20% Sample Data,Total visible minority population,Filipino,,,,,2230
M1J,Total population by visible minority groups - 20% Sample Data,Total visible minority population,Latin American,,,,,375
M1J,Total population by visible minority groups - 20% Sample Data,Total visible minority population,Southeast Asian,,,,,260
M1J,Total population by visible minority groups - 20% Sample Data,Total visible minority population,Arab,,,,,405
M1J,Total population by visible minority groups - 20% Sample Data,Total visible minority population,West Asian,,,,,730
M1J,Total population by visible minority groups - 20% Sample Data,Total visible minority population,Korean,,,,,195
M1J,Total population by visible minority groups - 20% Sample Data,Total visible minority population,Japanese,,,,,130
M1J,Total population by visible minority groups - 20% Sample Data,Total visible minority population,"Visible minority, n.i.e.",,,,,1340
M1J,Total population by visible minority groups - 20% Sample Data,Total visible minority population,Multiple visible minorities,,,,,445
M1J,Total population by visible minority groups - 20% Sample Data,All others,,,,,,14870
M1J,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,,,,,,,36650
M1J,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,Total Aboriginal identity population,,,,,,145
M1J,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,Total Aboriginal identity population,North American Indian single response,,,,,65
M1J,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,Total Aboriginal identity population,Métis single response,,,,,35
M1J,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,Total Aboriginal identity population,Inuit single response,,,,,10
M1J,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,Total Aboriginal identity population,Multiple Aboriginal responses,,,,,0
M1J,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,Total Aboriginal identity population,Aboriginal responses not included elsewhere,,,,,40
M1J,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,Total non-Aboriginal population,,,,,,36505
M1J,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,Total non-Aboriginal population,,,,,,36650
M1J,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,Total Aboriginal origins population,,,,,,260
M1J,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,Total Aboriginal origins population,North American Indian single origin,,,,,45
M1J,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,Total Aboriginal origins population,North American Indian and non-Aboriginal origins,,,,,150
M1J,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,Total Aboriginal origins population,Métis single origin,,,,,15
M1J,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,Total Aboriginal origins population,Métis and non-Aboriginal origins,,,,,45
M1J,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,Total Aboriginal origins population,Inuit single origin,,,,,0
M1J,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,Total Aboriginal origins population,Inuit and non-Aboriginal origins,,,,,15
M1J,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,Total Aboriginal origins population,Other Aboriginal multiple origins,,,,,0
M1J,Total population by Aboriginal and non-Aboriginal population - 20% Sample Data,Total non-Aboriginal population,,,,,,36395
M1J,Total population 15 years and over by labour force activity - 20% Sample Data,,,,,,,28045
M1J,Total population 15 years and over by labour force activity - 20% Sample Data,In the labour force,,,,,,18180
M1J,Total population 15 years and over by labour force activity - 20% Sample Data,In the labour force,Employed,,,,,16355
M1J,Total population 15 years and over by labour force activity - 20% Sample Data,In the labour force,Unemployed,,,,,1825
M1J,Total population 15 years and over by labour force activity - 20% Sample Data,Not in the labour force,,,,,,9870
M1K,Total population by visible minority groups - 20% Sample Data,,,,,,,48945
M1K,Total population by visible minority groups - 20% Sample Data,Total visible minority population,,,,,,27265
M1K,Total population by visible minority groups - 20% Sample Data,Total visible minority population,Chinese,,,,,4905
M1K,Total population by visible minority groups - 20% Sample Data,Total visible minority population,South Asian,,,,,8750
M1K,Total population by visible minority groups - 20% Sample Data,Total visible minority population,Black,,,,,5020
