Geo Code,Category,Sub Category,Characteristic_level_1,Characteristic_level_2,Characteristic_level_3,Characteristic_level_4,Characteristic_level_5,Count
Canada,Total labour force 15 years and over by occupation - 2001 National Occupational Classification for Statistics - 20% Sample Data,All occupations,D Health occupations,D0 Professional occupations in health,,,,171155
Canada,Total labour force 15 years and over by occupation - 2001 National Occupational Classification for Statistics - 20% Sample Data,All occupations,D Health occupations,D1 Nurse supervisors and registered nurses,,,,241920
Canada,Total labour force 15 years and over by occupation - 2001 National Occupational Classification for Statistics - 20% Sample Data,All occupations,D Health occupations,D2 Technical and related occupations in health,,,,190960
Canada,Total labour force 15 years and over by occupation - 2001 National Occupational Classification for Statistics - 20% Sample Data,All occupations,D Health occupations,D3 Assisting occupations in support of health services,,,,208160
Canada,Total labour force 15 years and over by occupation - 2001 National Occupational Classification for Statistics - 20% Sample Data,All occupations,"E Occupations in social science, education, government service and religion",,,,,1205180
Canada,Total labour force 15 years and over by occupation - 2001 National Occupational Classification for Statistics - 20% Sample Data,All occupations,"E Occupations in social science, education, government service and religion","E0 Judges, lawyers, psychologists, social workers, ministers of religion, and policy and program officers",,,,320945
Canada,Total labour force 15 years and over by occupation - 2001 National Occupational Classification for Statistics - 20% Sample Data,All occupations,"E Occupations in social science, education, government service and religion",E1 Teachers and professors,,,,581545
Canada,Total labour force 15 years and over by occupation - 2001 National Occupational Classification for Statistics - 20% Sample Data,All occupations,"E Occupations in social science, education, government service and religion","E2 Paralegals, social services workers and occupations in education and religion, n.e.c.",,,,302695
Canada,Total labour force 15 years and over by occupation - 2001 National Occupational Classification for Statistics - 20% Sample Data,All occupations,"F Occupations in art, culture, recreation and sport",,,,,435680
Canada,Total labour force 15 years and over by occupation - 2001 National Occupational Classification for Statistics - 20% Sample Data,All occupations,"F Occupations in art, culture, recreation and sport",F0 Professional occupations in art and culture,,,,186970
Canada,Total labour force 15 years and over by occupation - 2001 National Occupational Classification for Statistics - 20% Sample Data,All occupations,"F Occupations in art, culture, recreation and sport","F1 Technical occupations in art, culture, recreation and sport",,,,248710
Canada,Total labour force 15 years and over by occupation - 2001 National Occupational Classification for Statistics - 20% Sample Data,All occupations,G Sales and service occupations,,,,,3677380
Canada,Total labour force 15 years and over by occupation - 2001 National Occupational Classification for Statistics - 20% Sample Data,All occupations,G Sales and service occupations,G0 Sales and service supervisors,,,,120860
Canada,Total labour force 15 years and over by occupation - 2001 National Occupational Classification for Statistics - 20% Sample Data,All occupations,G Sales and service occupations,"G1 Wholesale, technical, insurance, real estate sales specialists, and retail, wholesale and grain buyers",,,,340445
Canada,Total labour force 15 years and over by occupation - 2001 National Occupational Classification for Statistics - 20% Sample Data,All occupations,G Sales and service occupations,G2 Retail salespersons and sales clerks,,,,591065
Canada,Total labour force 15 years and over by occupation - 2001 National Occupational Classification for Statistics - 20% Sample Data,All occupations,G Sales and service occupations,G3 Cashiers,,,,276650
Canada,Total labour force 15 years and over by occupation - 2001 National Occupational Classification for Statistics - 20% Sample Data,All occupations,G Sales and service occupations,G4 Chefs and cooks,,,,216825
Canada,Total labour force 15 years and over by occupation - 2001 National Occupational Classification for Statistics - 20% Sample Data,All occupations,G Sales and service occupations,G5 Occupations in food and beverage service,,,,276335
Canada,Total labour force 15 years and over by occupation - 2001 National Occupational Classification for Statistics - 20% Sample Data,All occupations,G Sales and service occupations,G6 Occupations in protective services,,,,241615
Canada,Total labour force 15 years and over by occupation - 2001 National Occupational Classification for Statistics - 20% Sample Data,All occupations,G Sales and service occupations,"G7 Occupations in travel and accommodation, including attendants in recreation and sport",,,,136005
Canada,Total labour force 15 years and over by occupation - 2001 National Occupational Classification for Statistics - 20% Sample Data,All occupations,G Sales and service occupations,G8 Child care and home support workers,,,,263025
Canada,Total labour force 15 years and over by occupation - 2001 National Occupational Classification for Statistics - 20% Sample Data,All occupations,G Sales and service occupations,"G9 Sales and service occupations, n.e.c.",,,,1214565
Canada,Total labour force 15 years and over by occupation - 2001 National Occupational Classification for Statistics - 20% Sample Data,All occupations,"H Trades, transport and equipment operators and related occupations",,,,,2294620
Canada,Total labour force 15 years and over by occupation - 2001 National Occupational Classification for Statistics - 20% Sample Data,All occupations,"H Trades, transport and equipment operators and related occupations",H0 Contractors and supervisors in trades and transportation,,,,123595
Canada,Total labour force 15 years and over by occupation - 2001 National Occupational Classification for Statistics - 20% Sample Data,All occupations,"H Trades, transport and equipment operators and related occupations",H1 Construction trades,,,,351380
Canada,Total labour force 15 years and over by occupation - 2001 National Occupational Classification for Statistics - 20% Sample Data,All occupations,"H Trades, transport and equipment operators and related occupations","H2 Stationary engineers, power station operators and electrical trades and telecommunications occupations",,,,172800
Canada,Total labour force 15 years and over by occupation - 2001 National Occupational Classification for Statistics - 20% Sample Data,All occupations,"H Trades, transport and equipment operators and related occupations","H3 Machinists, metal forming, shaping and erecting occupations",,,,218225
Canada,Total labour force 15 years and over by occupation - 2001 National Occupational Classification for Statistics - 20% Sample Data,All occupations,"H Trades, transport and equipment operators and related occupations",H4 Mechanics,,,,345355
Canada,Total labour force 15 years and over by occupation - 2001 National Occupational Classification for Statistics - 20% Sample Data,All occupations,"H Trades, transport and equipment operators and related occupations","H5 Other trades, n.e.c.",,,,133665
Canada,Total labour force 15 years and over by occupation - 2001 National Occupational Classification for Statistics - 20% Sample Data,All occupations,"H Trades, transport and equipment operators and related occupations","H6 Heavy equipment and crane operators, including drillers",,,,109815
Canada,Total labour force 15 years and over by occupation - 2001 National Occupational Classification for Statistics - 20% Sample Data,All occupations,"H Trades, transport and equipment operators and related occupations","H7 Transportation equipment operators and related workers, excluding labourers",,,,508150
Canada,Total labour force 15 years and over by occupation - 2001 National Occupational Classification for Statistics - 20% Sample Data,All occupations,"H Trades, transport and equipment operators and related occupations","H8 Trades helpers, construction and transportation labourers and related occupations",,,,331630
Canada,Total labour force 15 years and over by occupation - 2001 National Occupational Classification for Statistics - 20% Sample Data,All occupations,I Occupations unique to primary industry,,,,,667550
Canada,Total labour force 15 years and over by occupation - 2001 National Occupational Classification for Statistics - 20% Sample Data,All occupations,I Occupations unique to primary industry,"I0 Occupations unique to agriculture, excluding labourers",,,,406850
Canada,Total labour force 15 years and over by occupation - 2001 National Occupational Classification for Statistics - 20% Sample Data,All occupations,I Occupations unique to primary industry,"I1 Occupations unique to forestry operations, mining, oil and gas extraction and fishing, excluding labourers",,,,127625
Canada,Total labour force 15 years and over by occupation - 2001 National Occupational Classification for Statistics - 20% Sample Data,All occupations,I Occupations unique to primary industry,I2 Primary production labourers,,,,133075
Canada,Total labour force 15 years and over by occupation - 2001 National Occupational Classification for Statistics - 20% Sample Data,All occupations,"J Occupations unique to processing, manufacturing and utilities",,,,,1090860
Canada,Total labour force 15 years and over by occupation - 2001 National Occupational Classification for Statistics - 20% Sample Data,All occupations,"J Occupations unique to processing, manufacturing and utilities",J0 Supervisors in manufacturing,,,,94300
Canada,Total labour force 15 years and over by occupation - 2001 National Occupational Classification for Statistics - 20% Sample Data,All occupations,"J Occupations unique to processing, manufacturing and utilities",J1 Machine operators in manufacturing,,,,447845
Canada,Total labour force 15 years and over by occupation - 2001 National Occupational Classification for Statistics - 20% Sample Data,All occupations,"J Occupations unique to processing, manufacturing and utilities",J2 Assemblers in manufacturing,,,,263440
Canada,Total labour force 15 years and over by occupation - 2001 National Occupational Classification for Statistics - 20% Sample Data,All occupations,"J Occupations unique to processing, manufacturing and utilities","J3 Labourers in processing, manufacturing and utilities",,,,285275
Canada,Male labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,,,,,,,8452015
Canada,Male labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,Occupation - Not applicable,,,,,,140880
Canada,Male labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,,,,,,8311135
Canada,Male labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,A Management occupations,,,,,1046525
Canada,Male labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,A Management occupations,A0 Senior management occupations,,,,155400
Canada,Male labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,A Management occupations,A1 Specialist managers,,,,255530
Canada,Male labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,A Management occupations,"A2 Managers in retail trade, food and accommodation services",,,,286555
Canada,Male labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,A Management occupations,"A3 Other managers, n.e.c.",,,,349045
Canada,Male labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,"B Business, finance and administration occupations",,,,,752115
Canada,Male labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,"B Business, finance and administration occupations",B0 Professional occupations in business and finance,,,,188870
Canada,Male labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,"B Business, finance and administration occupations",B1 Finance and insurance administration occupations,,,,39165
Canada,Male labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,"B Business, finance and administration occupations",B2 Secretaries,,,,7805
Canada,Male labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,"B Business, finance and administration occupations",B3 Administrative and regulatory occupations,,,,81400
Canada,Male labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,"B Business, finance and administration occupations",B4 Clerical supervisors,,,,34625
Canada,Male labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,"B Business, finance and administration occupations",B5 Clerical occupations,,,,400250
Canada,Male labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,C Natural and applied sciences and related occupations,,,,,788195
Canada,Male labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,C Natural and applied sciences and related occupations,C0 Professional occupations in natural and applied sciences,,,,425520
Canada,Male labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,C Natural and applied sciences and related occupations,C1 Technical occupations related to natural and applied sciences,,,,362670
Canada,Male labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,D Health occupations,,,,,169455
Canada,Male labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,D Health occupations,D0 Professional occupations in health,,,,83930
Canada,Male labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,D Health occupations,D1 Nurse supervisors and registered nurses,,,,14220
Canada,Male labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,D Health occupations,D2 Technical and related occupations in health,,,,43625
Canada,Male labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,D Health occupations,D3 Assisting occupations in support of health services,,,,27680
Canada,Male labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,"E Occupations in social science, education, government service and religion",,,,,406660
Canada,Male labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,"E Occupations in social science, education, government service and religion","E0 Judges, lawyers, psychologists, social workers, ministers of religion, and policy and program officers",,,,149885
Canada,Male labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,"E Occupations in social science, education, government service and religion",E1 Teachers and professors,,,,207195
Canada,Male labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,"E Occupations in social science, education, government service and religion","E2 Paralegals, social services workers and occupations in education and religion, n.e.c.",,,,49580
Canada,Male labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,"F Occupations in art, culture, recreation and sport",,,,,200125
Canada,Male labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,"F Occupations in art, culture, recreation and sport",F0 Professional occupations in art and culture,,,,79680
Canada,Male labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,"F Occupations in art, culture, recreation and sport","F1 Technical occupations in art, culture, recreation and sport",,,,120440
Canada,Male labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,G Sales and service occupations,,,,,1570050
Canada,Male labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,G Sales and service occupations,G0 Sales and service supervisors,,,,54645
Canada,Male labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,G Sales and service occupations,"G1 Wholesale, technical, insurance, real estate sales specialists, and retail, wholesale and grain buyers",,,,218090
Canada,Male labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,G Sales and service occupations,G2 Retail salespersons and sales clerks,,,,235600
Canada,Male labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,G Sales and service occupations,G3 Cashiers,,,,39090
Canada,Male labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,G Sales and service occupations,G4 Chefs and cooks,,,,121795
Canada,Male labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,G Sales and service occupations,G5 Occupations in food and beverage service,,,,62500
Canada,Male labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,G Sales and service occupations,G6 Occupations in protective services,,,,197065
Canada,Male labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,G Sales and service occupations,"G7 Occupations in travel and accommodation, including attendants in recreation and sport",,,,56600
Canada,Male labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,G Sales and service occupations,G8 Child care and home support workers,,,,20495
Canada,Male labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,G Sales and service occupations,"G9 Sales and service occupations, n.e.c.",,,,564160
Canada,Male labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,"H Trades, transport and equipment operators and related occupations",,,,,2133155
Canada,Male labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,"H Trades, transport and equipment operators and related occupations",H0 Contractors and supervisors in trades and transportation,,,,115405
Canada,Male labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,"H Trades, transport and equipment operators and related occupations",H1 Construction trades,,,,340145
Canada,Male labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,"H Trades, transport and equipment operators and related occupations","H2 Stationary engineers, power station operators and electrical trades and telecommunications occupations",,,,165665
Canada,Male labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,"H Trades, transport and equipment operators and related occupations","H3 Machinists, metal forming, shaping and erecting occupations",,,,209815
Canada,Male labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,"H Trades, transport and equipment operators and related occupations",H4 Mechanics,,,,338335
Canada,Male labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,"H Trades, transport and equipment operators and related occupations","H5 Other trades, n.e.c.",,,,99695
Canada,Male labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,"H Trades, transport and equipment operators and related occupations","H6 Heavy equipment and crane operators, including drillers",,,,107370
Canada,Male labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,"H Trades, transport and equipment operators and related occupations","H7 Transportation equipment operators and related workers, excluding labourers",,,,459965
Canada,Male labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,"H Trades, transport and equipment operators and related occupations","H8 Trades helpers, construction and transportation labourers and related occupations",,,,296770
Canada,Male labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,I Occupations unique to primary industry,,,,,514090
Canada,Male labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,I Occupations unique to primary industry,"I0 Occupations unique to agriculture, excluding labourers",,,,284820
Canada,Male labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,I Occupations unique to primary industry,"I1 Occupations unique to forestry operations, mining, oil and gas extraction and fishing, excluding labourers",,,,118800
Canada,Male labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,I Occupations unique to primary industry,I2 Primary production labourers,,,,110465
Canada,Male labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,"J Occupations unique to processing, manufacturing and utilities",,,,,730760
Canada,Male labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,"J Occupations unique to processing, manufacturing and utilities",J0 Supervisors in manufacturing,,,,76190
Canada,Male labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,"J Occupations unique to processing, manufacturing and utilities",J1 Machine operators in manufacturing,,,,290580
Canada,Male labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,"J Occupations unique to processing, manufacturing and utilities",J2 Assemblers in manufacturing,,,,185325
Canada,Male labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,"J Occupations unique to processing, manufacturing and utilities","J3 Labourers in processing, manufacturing and utilities",,,,178660
Canada,Female labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,,,,,,,7420055
Canada,Female labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,Occupation - Not applicable,,,,,,154625
Canada,Female labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,,,,,,7265430
Canada,Female labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,A Management occupations,,,,,574380
Canada,Female labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,A Management occupations,A0 Senior management occupations,,,,50895
Canada,Female labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,A Management occupations,A1 Specialist managers,,,,139510
Canada,Female labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,A Management occupations,"A2 Managers in retail trade, food and accommodation services",,,,215790
Canada,Female labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,A Management occupations,"A3 Other managers, n.e.c.",,,,168190
Canada,Female labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,"B Business, finance and administration occupations",,,,,2016255
Canada,Female labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,"B Business, finance and administration occupations",B0 Professional occupations in business and finance,,,,186560
Canada,Female labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,"B Business, finance and administration occupations",B1 Finance and insurance administration occupations,,,,141340
Canada,Female labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,"B Business, finance and administration occupations",B2 Secretaries,,,,357865
Canada,Female labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,"B Business, finance and administration occupations",B3 Administrative and regulatory occupations,,,,215755
Canada,Female labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,"B Business, finance and administration occupations",B4 Clerical supervisors,,,,49515
Canada,Female labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,"B Business, finance and administration occupations",B5 Clerical occupations,,,,1065215
Canada,Female labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,C Natural and applied sciences and related occupations,,,,,215615
Canada,Female labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,C Natural and applied sciences and related occupations,C0 Professional occupations in natural and applied sciences,,,,122645
Canada,Female labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,C Natural and applied sciences and related occupations,C1 Technical occupations related to natural and applied sciences,,,,92970
Canada,Female labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,D Health occupations,,,,,642745
Canada,Female labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,D Health occupations,D0 Professional occupations in health,,,,87225
Canada,Female labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,D Health occupations,D1 Nurse supervisors and registered nurses,,,,227705
Canada,Female labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,D Health occupations,D2 Technical and related occupations in health,,,,147335
Canada,Female labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,D Health occupations,D3 Assisting occupations in support of health services,,,,180480
Canada,Female labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,"E Occupations in social science, education, government service and religion",,,,,798525
Canada,Female labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,"E Occupations in social science, education, government service and religion","E0 Judges, lawyers, psychologists, social workers, ministers of religion, and policy and program officers",,,,171055
Canada,Female labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,"E Occupations in social science, education, government service and religion",E1 Teachers and professors,,,,374350
Canada,Female labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,"E Occupations in social science, education, government service and religion","E2 Paralegals, social services workers and occupations in education and religion, n.e.c.",,,,253115
Canada,Female labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,"F Occupations in art, culture, recreation and sport",,,,,235560
Canada,Female labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,"F Occupations in art, culture, recreation and sport",F0 Professional occupations in art and culture,,,,107290
Canada,Female labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,"F Occupations in art, culture, recreation and sport","F1 Technical occupations in art, culture, recreation and sport",,,,128270
Canada,Female labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,G Sales and service occupations,,,,,2107330
Canada,Female labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,G Sales and service occupations,G0 Sales and service supervisors,,,,66210
Canada,Female labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,G Sales and service occupations,"G1 Wholesale, technical, insurance, real estate sales specialists, and retail, wholesale and grain buyers",,,,122350
Canada,Female labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,G Sales and service occupations,G2 Retail salespersons and sales clerks,,,,355465
Canada,Female labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,G Sales and service occupations,G3 Cashiers,,,,237555
Canada,Female labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,G Sales and service occupations,G4 Chefs and cooks,,,,95030
Canada,Female labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,G Sales and service occupations,G5 Occupations in food and beverage service,,,,213835
Canada,Female labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,G Sales and service occupations,G6 Occupations in protective services,,,,44550
Canada,Female labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,G Sales and service occupations,"G7 Occupations in travel and accommodation, including attendants in recreation and sport",,,,79400
Canada,Female labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,G Sales and service occupations,G8 Child care and home support workers,,,,242530
Canada,Female labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,G Sales and service occupations,"G9 Sales and service occupations, n.e.c.",,,,650400
Canada,Female labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,"H Trades, transport and equipment operators and related occupations",,,,,161465
Canada,Female labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,"H Trades, transport and equipment operators and related occupations",H0 Contractors and supervisors in trades and transportation,,,,8195
Canada,Female labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,"H Trades, transport and equipment operators and related occupations",H1 Construction trades,,,,11235
Canada,Female labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,"H Trades, transport and equipment operators and related occupations","H2 Stationary engineers, power station operators and electrical trades and telecommunications occupations",,,,7130
Canada,Female labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,"H Trades, transport and equipment operators and related occupations","H3 Machinists, metal forming, shaping and erecting occupations",,,,8415
Canada,Female labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,"H Trades, transport and equipment operators and related occupations",H4 Mechanics,,,,7015
Canada,Female labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,"H Trades, transport and equipment operators and related occupations","H5 Other trades, n.e.c.",,,,33970
Canada,Female labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,"H Trades, transport and equipment operators and related occupations","H6 Heavy equipment and crane operators, including drillers",,,,2450
Canada,Female labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,"H Trades, transport and equipment operators and related occupations","H7 Transportation equipment operators and related workers, excluding labourers",,,,48190
Canada,Female labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,"H Trades, transport and equipment operators and related occupations","H8 Trades helpers, construction and transportation labourers and related occupations",,,,34860
Canada,Female labour force 15 years and over - Occupation - 2001 National Occupational Classification for Statistics,All occupations,I Occupations unique to primary industry,,,,,153460
