Geo Code,Category,Sub Category,Characteristic_level_1,Characteristic_level_2,Characteristic_level_3,Characteristic_level_4,Characteristic_level_5,Count
Canada,Total income in 2000 of population 15 years and over - 20% Sample Data,With income,"$25,000 - $29,999",,,,,1687195
Canada,Total income in 2000 of population 15 years and over - 20% Sample Data,With income,"$30,000 - $34,999",,,,,1667055
Canada,Total income in 2000 of population 15 years and over - 20% Sample Data,With income,"$35,000 - $39,999",,,,,1307490
Canada,Total income in 2000 of population 15 years and over - 20% Sample Data,With income,"$40,000 - $44,999",,,,,1174890
Canada,Total income in 2000 of population 15 years and over - 20% Sample Data,With income,"$45,000 - $49,999",,,,,847150
Canada,Total income in 2000 of population 15 years and over - 20% Sample Data,With income,"$50,000 - $59,999",,,,,1338815
Canada,Total income in 2000 of population 15 years and over - 20% Sample Data,With income,"$60,000 and over",,,,,2390990
Canada,Total income in 2000 of population 15 years and over - 20% Sample Data,Average income $,,,,,,29769
Canada,Total income in 2000 of population 15 years and over - 20% Sample Data,Median income $,,,,,,22120
Canada,Total income in 2000 of population 15 years and over - 20% Sample Data,Standard error of average income $,,,,,,19
Canada,Total income in 2000 of males 15 years and over,,,,,,,11626790
Canada,Total income in 2000 of males 15 years and over,Without income,,,,,,437750
Canada,Total income in 2000 of males 15 years and over,With income,,,,,,11189035
Canada,Total income in 2000 of males 15 years and over,With income,"Under $1,000",,,,,457375
Canada,Total income in 2000 of males 15 years and over,With income,"$  1,000 - $  2,999",,,,,413105
Canada,Total income in 2000 of males 15 years and over,With income,"$  3,000 - $  4,999",,,,,324715
Canada,Total income in 2000 of males 15 years and over,With income,"$  5,000 - $  6,999",,,,,368090
Canada,Total income in 2000 of males 15 years and over,With income,"$  7,000 - $  9,999",,,,,510665
Canada,Total income in 2000 of males 15 years and over,With income,"$10,000 - $11,999",,,,,415515
Canada,Total income in 2000 of males 15 years and over,With income,"$12,000 - $14,999",,,,,593550
Canada,Total income in 2000 of males 15 years and over,With income,"$15,000 - $19,999",,,,,922510
Canada,Total income in 2000 of males 15 years and over,With income,"$20,000 - $24,999",,,,,863500
Canada,Total income in 2000 of males 15 years and over,With income,"$25,000 - $29,999",,,,,818070
Canada,Total income in 2000 of males 15 years and over,With income,"$30,000 - $34,999",,,,,864665
Canada,Total income in 2000 of males 15 years and over,With income,"$35,000 - $39,999",,,,,723035
Canada,Total income in 2000 of males 15 years and over,With income,"$40,000 - $44,999",,,,,707225
Canada,Total income in 2000 of males 15 years and over,With income,"$45,000 - $49,999",,,,,529680
Canada,Total income in 2000 of males 15 years and over,With income,"$50,000 - $59,999",,,,,886090
Canada,Total income in 2000 of males 15 years and over,With income,"$60,000 and over",,,,,1791255
Canada,Total income in 2000 of males 15 years and over,Average income $,,,,,,36865
Canada,Total income in 2000 of males 15 years and over,Median income $,,,,,,29276
Canada,Total income in 2000 of males 15 years and over,Standard error of average income $,,,,,,35
Canada,Total income in 2000 of females 15 years and over,,,,,,,12274570
Canada,Total income in 2000 of females 15 years and over,Without income,,,,,,740555
Canada,Total income in 2000 of females 15 years and over,With income,,,,,,11534015
Canada,Total income in 2000 of females 15 years and over,With income,"Under $1,000",,,,,569915
Canada,Total income in 2000 of females 15 years and over,With income,"$  1,000 - $  2,999",,,,,639565
Canada,Total income in 2000 of females 15 years and over,With income,"$  3,000 - $  4,999",,,,,541035
Canada,Total income in 2000 of females 15 years and over,With income,"$  5,000 - $  6,999",,,,,645235
Canada,Total income in 2000 of females 15 years and over,With income,"$  7,000 - $  9,999",,,,,953290
Canada,Total income in 2000 of females 15 years and over,With income,"$10,000 - $11,999",,,,,676810
Canada,Total income in 2000 of females 15 years and over,With income,"$12,000 - $14,999",,,,,1077440
Canada,Total income in 2000 of females 15 years and over,With income,"$15,000 - $19,999",,,,,1322440
Canada,Total income in 2000 of females 15 years and over,With income,"$20,000 - $24,999",,,,,1014725
Canada,Total income in 2000 of females 15 years and over,With income,"$25,000 - $29,999",,,,,869130
Canada,Total income in 2000 of females 15 years and over,With income,"$30,000 - $34,999",,,,,802390
Canada,Total income in 2000 of females 15 years and over,With income,"$35,000 - $39,999",,,,,584455
Canada,Total income in 2000 of females 15 years and over,With income,"$40,000 - $44,999",,,,,467665
Canada,Total income in 2000 of females 15 years and over,With income,"$45,000 - $49,999",,,,,317470
Canada,Total income in 2000 of females 15 years and over,With income,"$50,000 - $59,999",,,,,452720
Canada,Total income in 2000 of females 15 years and over,With income,"$60,000 and over",,,,,599735
Canada,Total income in 2000 of females 15 years and over,Average income $,,,,,,22885
Canada,Total income in 2000 of females 15 years and over,Median income $,,,,,,17122
Canada,Total income in 2000 of females 15 years and over,Standard error of average income $,,,,,,14
Canada,Census family income in 2000 of all families - 20% Sample Data,,,,,,,8371020
Canada,Census family income in 2000 of all families - 20% Sample Data,"Under $10,000",,,,,,363125
Canada,Census family income in 2000 of all families - 20% Sample Data,"$  10,000 - $19,999",,,,,,557460
Canada,Census family income in 2000 of all families - 20% Sample Data,"$  20,000 - $29,999",,,,,,906800
Canada,Census family income in 2000 of all families - 20% Sample Data,"$  30,000 - $39,999",,,,,,951880
Canada,Census family income in 2000 of all families - 20% Sample Data,"$  40,000 - $49,999",,,,,,939185
Canada,Census family income in 2000 of all families - 20% Sample Data,"$  50,000 - $59,999",,,,,,872425
Canada,Census family income in 2000 of all families - 20% Sample Data,"$  60,000 - $69,999",,,,,,797435
Canada,Census family income in 2000 of all families - 20% Sample Data,"$  70,000 - $79,999",,,,,,667115
Canada,Census family income in 2000 of all families - 20% Sample Data,"$  80,000 - $89,999",,,,,,539800
Canada,Census family income in 2000 of all families - 20% Sample Data,"$  90,000 - $99,999",,,,,,417935
Canada,Census family income in 2000 of all families - 20% Sample Data,"$100,000 and over",,,,,,1357870
Canada,Average family income $,,,,,,,66160
Canada,Median family income $,,,,,,,55016
Canada,Standard error of average family income $,,,,,,,51
Canada,Census family income in 2000 of couple families,,,,,,,7059835
Canada,Census family income in 2000 of couple families,"Under $10,000",,,,,,208220
Canada,Census family income in 2000 of couple families,"$  10,000 - $19,999",,,,,,299700
Canada,Census family income in 2000 of couple families,"$  20,000 - $29,999",,,,,,681300
Canada,Census family income in 2000 of couple families,"$  30,000 - $39,999",,,,,,747750
Canada,Census family income in 2000 of couple families,"$  40,000 - $49,999",,,,,,787485
Canada,Census family income in 2000 of couple families,"$  50,000 - $59,999",,,,,,766570
Canada,Census family income in 2000 of couple families,"$  60,000 - $69,999",,,,,,723025
Canada,Census family income in 2000 of couple families,"$  70,000 - $79,999",,,,,,620205
Canada,Census family income in 2000 of couple families,"$  80,000 - $89,999",,,,,,510195
Canada,Census family income in 2000 of couple families,"$  90,000 - $99,999",,,,,,399260
Canada,Census family income in 2000 of couple families,"$100,000 and over",,,,,,1316125
Canada,Average family income $,,,,,,,71567
Canada,Median family income $,,,,,,,60345
Canada,Standard error of average family income $,,,,,,,59
Canada,Census family income in 2000 of all families - 20% Sample Data,,,,,,,8371020
Canada,Census family income in 2000 of all families - 20% Sample Data,,,Average family income $,,,,66160
Canada,Census family income in 2000 of all families - 20% Sample Data,,,Median family income $,,,,55016
Canada,Census family income in 2000 of all families - 20% Sample Data,,,Standard error of average family income $,,,,51
Canada,Census family income in 2000 of all families - 20% Sample Data,Census family income in 2000 of couple families,,,,,,7059830
Canada,Census family income in 2000 of all families - 20% Sample Data,Census family income in 2000 of couple families,,Average family income $,,,,71567
Canada,Census family income in 2000 of all families - 20% Sample Data,Census family income in 2000 of couple families,,Median family income $,,,,60345
Canada,Census family income in 2000 of all families - 20% Sample Data,Census family income in 2000 of couple families,,Standard error of average family income $,,,,59
Canada,Census family income in 2000 of all families - 20% Sample Data,Census family income in 2000 of couple families,Census family income in 2000 of married couple families,,,,,5901425
Canada,Census family income in 2000 of all families - 20% Sample Data,Census family income in 2000 of couple families,Census family income in 2000 of married couple families,Average family income $,,,,73495
Canada,Census family income in 2000 of all families - 20% Sample Data,Census family income in 2000 of couple families,Census family income in 2000 of married couple families,Median family income $,,,,61607
Canada,Census family income in 2000 of all families - 20% Sample Data,Census family income in 2000 of couple families,Census family income in 2000 of married couple families,Standard error of average family income $,,,,68
Canada,Census family income in 2000 of all families - 20% Sample Data,Census family income in 2000 of couple families,Census family income in 2000 of common-law couple families,,,,,1158405
Canada,Census family income in 2000 of all families - 20% Sample Data,Census family income in 2000 of couple families,Census family income in 2000 of common-law couple families,Average family income $,,,,61748
Canada,Census family income in 2000 of all families - 20% Sample Data,Census family income in 2000 of couple families,Census family income in 2000 of common-law couple families,Median family income $,,,,54371
Canada,Census family income in 2000 of all families - 20% Sample Data,Census family income in 2000 of couple families,Census family income in 2000 of common-law couple families,Standard error of average family income $,,,,92
Canada,Census family income in 2000 of all families - 20% Sample Data,Census family income in 2000 of male lone-parent families,,,,,,245825
Canada,Census family income in 2000 of all families - 20% Sample Data,Census family income in 2000 of male lone-parent families,,Average family income $,,,,47940
Canada,Census family income in 2000 of all families - 20% Sample Data,Census family income in 2000 of male lone-parent families,,Median family income $,,,,40990
Canada,Census family income in 2000 of all families - 20% Sample Data,Census family income in 2000 of male lone-parent families,,Standard error of average family income $,,,,198
Canada,Census family income in 2000 of all families - 20% Sample Data,Census family income in 2000 of female lone-parent families,,,,,,1065365
Canada,Census family income in 2000 of all families - 20% Sample Data,Census family income in 2000 of female lone-parent families,,Average family income $,,,,34530
Canada,Census family income in 2000 of all families - 20% Sample Data,Census family income in 2000 of female lone-parent families,,Median family income $,,,,28626
Canada,Census family income in 2000 of all families - 20% Sample Data,Census family income in 2000 of female lone-parent families,,Standard error of average family income $,,,,54
Canada,Total income in 2000 of all non-family persons 15 years and over - 20% Sample Data,,,,,,,4463900
Canada,Total income in 2000 of all non-family persons 15 years and over - 20% Sample Data,"Under $1,000",,,,,,236340
Canada,Total income in 2000 of all non-family persons 15 years and over - 20% Sample Data,"$  1,000 - $  2,999",,,,,,107810
Canada,Total income in 2000 of all non-family persons 15 years and over - 20% Sample Data,"$  3,000 - $  4,999",,,,,,86080
Canada,Total income in 2000 of all non-family persons 15 years and over - 20% Sample Data,"$  5,000 - $  6,999",,,,,,149335
Canada,Total income in 2000 of all non-family persons 15 years and over - 20% Sample Data,"$  7,000 - $  9,999",,,,,,244755
Canada,Total income in 2000 of all non-family persons 15 years and over - 20% Sample Data,"$10,000 - $11,999",,,,,,238890
Canada,Total income in 2000 of all non-family persons 15 years and over - 20% Sample Data,"$12,000 - $14,999",,,,,,538150
Canada,Total income in 2000 of all non-family persons 15 years and over - 20% Sample Data,"$15,000 - $19,999",,,,,,612665
Canada,Total income in 2000 of all non-family persons 15 years and over - 20% Sample Data,"$20,000 - $24,999",,,,,,403220
Canada,Total income in 2000 of all non-family persons 15 years and over - 20% Sample Data,"$25,000 - $29,999",,,,,,334795
Canada,Total income in 2000 of all non-family persons 15 years and over - 20% Sample Data,"$30,000 - $34,999",,,,,,319505
Canada,Total income in 2000 of all non-family persons 15 years and over - 20% Sample Data,"$35,000 - $39,999",,,,,,250900
Canada,Total income in 2000 of all non-family persons 15 years and over - 20% Sample Data,"$40,000 - $44,999",,,,,,215670
Canada,Total income in 2000 of all non-family persons 15 years and over - 20% Sample Data,"$45,000 - $49,999",,,,,,152770
Canada,Total income in 2000 of all non-family persons 15 years and over - 20% Sample Data,"$50,000 - $59,999",,,,,,226070
Canada,Total income in 2000 of all non-family persons 15 years and over - 20% Sample Data,"$60,000 and over",,,,,,346960
Canada,Average income $,,,,,,,27103
Canada,Median income $,,,,,,,20213
Canada,Standard error of average income $,,,,,,,32
Canada,Total income in 2000 of male non-family persons 15 years and over,,,,,,,2063740
Canada,Total income in 2000 of male non-family persons 15 years and over,"Under $1,000",,,,,,121520
Canada,Total income in 2000 of male non-family persons 15 years and over,"$  1,000 - $  2,999",,,,,,53345
Canada,Total income in 2000 of male non-family persons 15 years and over,"$  3,000 - $  4,999",,,,,,42690
Canada,Total income in 2000 of male non-family persons 15 years and over,"$  5,000 - $  6,999",,,,,,78840
Canada,Total income in 2000 of male non-family persons 15 years and over,"$  7,000 - $  9,999",,,,,,119740
Canada,Total income in 2000 of male non-family persons 15 years and over,"$10,000 - $11,999",,,,,,87580
Canada,Total income in 2000 of male non-family persons 15 years and over,"$12,000 - $14,999",,,,,,155915
Canada,Total income in 2000 of male non-family persons 15 years and over,"$15,000 - $19,999",,,,,,221150
Canada,Total income in 2000 of male non-family persons 15 years and over,"$20,000 - $24,999",,,,,,181105
Canada,Total income in 2000 of male non-family persons 15 years and over,"$25,000 - $29,999",,,,,,157835
Canada,Total income in 2000 of male non-family persons 15 years and over,"$30,000 - $34,999",,,,,,161665
Canada,Total income in 2000 of male non-family persons 15 years and over,"$35,000 - $39,999",,,,,,129355
Canada,Total income in 2000 of male non-family persons 15 years and over,"$40,000 - $44,999",,,,,,118745
Canada,Total income in 2000 of male non-family persons 15 years and over,"$45,000 - $49,999",,,,,,85405
Canada,Total income in 2000 of male non-family persons 15 years and over,"$50,000 - $59,999",,,,,,131120
Canada,Total income in 2000 of male non-family persons 15 years and over,"$60,000 and over",,,,,,217735
Canada,Average income $,,,,,,,30459
Canada,Median income $,,,,,,,24190
Canada,Standard error of average income $,,,,,,,58
Canada,Total income in 2000 of female non-family persons 15 years and over,,,,,,,2400165
Canada,Total income in 2000 of female non-family persons 15 years and over,"Under $1,000",,,,,,114820
Canada,Total income in 2000 of female non-family persons 15 years and over,"$  1,000 - $  2,999",,,,,,54465
Canada,Total income in 2000 of female non-family persons 15 years and over,"$  3,000 - $  4,999",,,,,,43390
Canada,Total income in 2000 of female non-family persons 15 years and over,"$  5,000 - $  6,999",,,,,,70500
Canada,Total income in 2000 of female non-family persons 15 years and over,"$  7,000 - $  9,999",,,,,,125015
Canada,Total income in 2000 of female non-family persons 15 years and over,"$10,000 - $11,999",,,,,,151310
Canada,Total income in 2000 of female non-family persons 15 years and over,"$12,000 - $14,999",,,,,,382235
Canada,Total income in 2000 of female non-family persons 15 years and over,"$15,000 - $19,999",,,,,,391510
Canada,Total income in 2000 of female non-family persons 15 years and over,"$20,000 - $24,999",,,,,,222120
Canada,Total income in 2000 of female non-family persons 15 years and over,"$25,000 - $29,999",,,,,,176960
Canada,Total income in 2000 of female non-family persons 15 years and over,"$30,000 - $34,999",,,,,,157835
Canada,Total income in 2000 of female non-family persons 15 years and over,"$35,000 - $39,999",,,,,,121540
Canada,Total income in 2000 of female non-family persons 15 years and over,"$40,000 - $44,999",,,,,,96930
Canada,Total income in 2000 of female non-family persons 15 years and over,"$45,000 - $49,999",,,,,,67370
Canada,Total income in 2000 of female non-family persons 15 years and over,"$50,000 - $59,999",,,,,,94950
Canada,Total income in 2000 of female non-family persons 15 years and over,"$60,000 and over",,,,,,129225
Canada,Average income $,,,,,,,24217
Canada,Median income $,,,,,,,17631
Canada,Standard error of average income $,,,,,,,33
Canada,Total - Economic families - 20% Sample Data,,,,,,,8182280
Canada,Total - Economic families - 20% Sample Data,Low income,,,,,,1048725
Canada,Total - Economic families - 20% Sample Data,Other,,,,,,7133550
Canada,Total - Economic families - 20% Sample Data,Incidence of low income in 2000 %,,,,,,12.8
Canada,Total - Unattached individuals 15 years and over,,,,,,,3892095
Canada,Total - Unattached individuals 15 years and over,Low income,,,,,,1477595
Canada,Total - Unattached individuals 15 years and over,Other,,,,,,2414495
Canada,Total - Unattached individuals 15 years and over,Incidence of low income in 2000 %,,,,,,38
Canada,Total - Population in private households,,,,,,,29105710
Canada,Total - Population in private households,Low income,,,,,,4720490
Canada,Total - Population in private households,Other,,,,,,24385220
Canada,Total - Population in private households,Incidence of low income in 2000 %,,,,,,16.2
Canada,Household income in 2000 of all private households - 20% Sample Data,,,,,,,11562975
Canada,Household income in 2000 of all private households - 20% Sample Data,"Under $10,000",,,,,,743875
Canada,Household income in 2000 of all private households - 20% Sample Data,"$  10,000 - $19,999",,,,,,1469020
Canada,Household income in 2000 of all private households - 20% Sample Data,"$  20,000 - $29,999",,,,,,1370410
Canada,Household income in 2000 of all private households - 20% Sample Data,"$  30,000 - $39,999",,,,,,1335110
Canada,Household income in 2000 of all private households - 20% Sample Data,"$  40,000 - $49,999",,,,,,1220505
Canada,Household income in 2000 of all private households - 20% Sample Data,"$  50,000 - $59,999",,,,,,1076220
Canada,Household income in 2000 of all private households - 20% Sample Data,"$  60,000 - $69,999",,,,,,944230
Canada,Household income in 2000 of all private households - 20% Sample Data,"$  70,000 - $79,999",,,,,,764495
Canada,Household income in 2000 of all private households - 20% Sample Data,"$  80,000 - $89,999",,,,,,611065
Canada,Household income in 2000 of all private households - 20% Sample Data,"$  90,000 - $99,999",,,,,,470730
Canada,Household income in 2000 of all private households - 20% Sample Data,"$100,000 and over",,,,,,1557315
Canada,Average household income $,,,,,,,58360
Canada,Median household income $,,,,,,,46752
Canada,Standard error of average household income $,,,,,,,41
Canada,Household income in 2000 of one-person private households,,,,,,,2976875
Canada,Household income in 2000 of one-person private households,"Under $10,000",,,,,,423865
Canada,Household income in 2000 of one-person private households,"$  10,000 - $19,999",,,,,,946380
Canada,Household income in 2000 of one-person private households,"$  20,000 - $29,999",,,,,,489095
Canada,Household income in 2000 of one-person private households,"$  30,000 - $39,999",,,,,,392805
Canada,Household income in 2000 of one-person private households,"$  40,000 - $49,999",,,,,,268495
Canada,Household income in 2000 of one-person private households,"$  50,000 - $59,999",,,,,,173965
Canada,Household income in 2000 of one-person private households,"$  60,000 - $69,999",,,,,,111845
Canada,Household income in 2000 of one-person private households,"$  70,000 - $79,999",,,,,,59205
Canada,Household income in 2000 of one-person private households,"$  80,000 - $89,999",,,,,,33730
Canada,Household income in 2000 of one-person private households,"$  90,000 - $99,999",,,,,,20000
Canada,Household income in 2000 of one-person private households,"$100,000 and over",,,,,,57485
Canada,Average household income $,,,,,,,29705
Canada,Median household income $,,,,,,,21931
Canada,Standard error of average household income $,,,,,,,43
Canada,Household income in 2000 of two or more person private households,,,,,,,8586100
Canada,Household income in 2000 of two or more person private households,"Under $10,000",,,,,,320010
Canada,Household income in 2000 of two or more person private households,"$  10,000 - $19,999",,,,,,522640
Canada,Household income in 2000 of two or more person private households,"$  20,000 - $29,999",,,,,,881315
Canada,Household income in 2000 of two or more person private households,"$  30,000 - $39,999",,,,,,942305
Canada,Household income in 2000 of two or more person private households,"$  40,000 - $49,999",,,,,,952010
Canada,Household income in 2000 of two or more person private households,"$  50,000 - $59,999",,,,,,902250
Canada,Household income in 2000 of two or more person private households,"$  60,000 - $69,999",,,,,,832385
Canada,Household income in 2000 of two or more person private households,"$  70,000 - $79,999",,,,,,705285
Canada,Household income in 2000 of two or more person private households,"$  80,000 - $89,999",,,,,,577335
Canada,Household income in 2000 of two or more person private households,"$  90,000 - $99,999",,,,,,450735
Canada,Household income in 2000 of two or more person private households,"$100,000 and over",,,,,,1499830
Canada,Average household income $,,,,,,,68294
Canada,Median household income $,,,,,,,57250
Canada,Standard error of average household income $,,,,,,,51
Canada,"Tenant households in non-farm, non-reserve private dwellings",,,,,,,3868115
Canada,Average gross rent $,,,,,,,648
Canada,Tenant households spending 30% or more of household income on gross rent,,,,,,,1531605
Canada,Tenant households spending 30% or more of household income on gross rent,Tenant households spending from 30% to 99% of household income on gross rent,,,,,,1238110
Canada,"Owner households in non-farm, non-reserve private dwellings",,,,,,,7411215
Canada,Average owner's major payments $,,,,,,,835
Canada,Owner households spending 30% or more of household income on owner's major payments,,,,,,,1188470
Canada,Owner households spending 30% or more of household income on owner's major payments,Owner households spending from 30% to 99% of household income on owner's major payments,,,,,,1005975
Canada,Average value of dwelling $,,,,,,,162709
Ontario,"Total population 15 years and over with employment income, by sex and work activity - 20% Sample Data",,,,,,,6319555
Ontario,"Total population 15 years and over with employment income, by sex and work activity - 20% Sample Data",,,Average employment income $,,,,35185
Ontario,"Total population 15 years and over with employment income, by sex and work activity - 20% Sample Data",,,Standard error of average employment income $,,,,46
Ontario,"Total population 15 years and over with employment income, by sex and work activity - 20% Sample Data","Worked full year, full time",,,,,,3527055
Ontario,"Total population 15 years and over with employment income, by sex and work activity - 20% Sample Data","Worked full year, full time",,Average employment income $,,,,47299
Ontario,"Total population 15 years and over with employment income, by sex and work activity - 20% Sample Data","Worked full year, full time",,Standard error of average employment income $,,,,70
Ontario,"Total population 15 years and over with employment income, by sex and work activity - 20% Sample Data",Worked part year or part time,,,,,,2638080
Ontario,"Total population 15 years and over with employment income, by sex and work activity - 20% Sample Data",Worked part year or part time,,Average employment income $,,,,20283
Ontario,"Total population 15 years and over with employment income, by sex and work activity - 20% Sample Data",Worked part year or part time,,Standard error of average employment income $,,,,52
Ontario,"Total population 15 years and over with employment income, by sex and work activity - 20% Sample Data",Males 15 years and over with employment income - Work activity,,,,,,3311115
Ontario,"Total population 15 years and over with employment income, by sex and work activity - 20% Sample Data",Males 15 years and over with employment income - Work activity,,Average employment income $,,,,42719
Ontario,"Total population 15 years and over with employment income, by sex and work activity - 20% Sample Data",Males 15 years and over with employment income - Work activity,,Standard error of average employment income $,,,,81
Ontario,"Total population 15 years and over with employment income, by sex and work activity - 20% Sample Data",Males 15 years and over with employment income - Work activity,"Worked full year, full time",,,,,2061365
Ontario,"Total population 15 years and over with employment income, by sex and work activity - 20% Sample Data",Males 15 years and over with employment income - Work activity,"Worked full year, full time",Average employment income $,,,,53937
Ontario,"Total population 15 years and over with employment income, by sex and work activity - 20% Sample Data",Males 15 years and over with employment income - Work activity,"Worked full year, full time",Standard error of average employment income $,,,,112
Ontario,"Total population 15 years and over with employment income, by sex and work activity - 20% Sample Data",Males 15 years and over with employment income - Work activity,Worked part year or part time,,,,,1180585
Ontario,"Total population 15 years and over with employment income, by sex and work activity - 20% Sample Data",Males 15 years and over with employment income - Work activity,Worked part year or part time,Average employment income $,,,,24755
Ontario,"Total population 15 years and over with employment income, by sex and work activity - 20% Sample Data",Males 15 years and over with employment income - Work activity,Worked part year or part time,Standard error of average employment income $,,,,106
Ontario,"Total population 15 years and over with employment income, by sex and work activity - 20% Sample Data",Females 15 years and over with employment income - Work activity,,,,,,3008440
Ontario,"Total population 15 years and over with employment income, by sex and work activity - 20% Sample Data",Females 15 years and over with employment income - Work activity,,Average employment income $,,,,26894
Ontario,"Total population 15 years and over with employment income, by sex and work activity - 20% Sample Data",Females 15 years and over with employment income - Work activity,,Standard error of average employment income $,,,,34
Ontario,"Total population 15 years and over with employment income, by sex and work activity - 20% Sample Data",Females 15 years and over with employment income - Work activity,"Worked full year, full time",,,,,1465690
